TransactionID,CustomerID,ProductID,Quantity,TransactionDate,PaymentMethod,Revenue,Price,Cost,Profit
T04154,C0347,P0028,2,23-02-2023,Debit Card,7107.04,3553.52,2852.93,1401.18
T04155,C0108,P0008,3,05-11-2023,NetBanking,22432.17,7477.39,6529.52,2843.61
T04156,C0488,P0072,4,09-01-2023,UPI,33155.44,8288.86,6131.63,8628.92
T04157,C0979,P0001,2,17-09-2024,UPI,1629.32,814.66,631.29,366.74
T04158,C0984,P0013,1,31-07-2023,Debit Card,6538.56,6538.56,5665.59,872.97
T04159,C0065,P0053,4,31-10-2023,Wallet,18302.92,4575.73,4062.79,2051.76
T04160,C0384,P0016,5,15-03-2024,NetBanking,28813.9,5762.78,4245.33,7587.25
T04161,C0975,P0030,4,06-05-2023,Credit Card,6461.6,1615.4,1145.79,1878.44
T04162,C0393,P0047,2,20-10-2023,Debit Card,4050.52,2025.26,1543.94,962.64
T04163,C0385,P0010,1,22-06-2024,Wallet,1649.62,1649.62,1388.34,261.28
T04164,C0833,P0026,5,02-01-2023,Credit Card,47704,9540.8,8176.8,6820
T04165,C0319,P0015,3,18-01-2023,UPI,9967.2,3322.4,2446.5,2627.7
T04166,C0972,P0045,4,21-10-2024,Credit Card,7007,1751.75,1316.89,1739.44
T04167,C0612,P0076,5,03-06-2023,Credit Card,17097.45,3419.49,2892.21,2636.4
T04168,C0789,P0087,4,18-10-2023,Wallet,38985,9746.25,8244.56,6006.76
T04169,C0361,P0017,5,14-10-2023,Wallet,8571.9,1714.38,1304.38,2050
T04170,C0935,P0036,1,12-12-2024,Debit Card,6357.14,6357.14,5477.82,879.32
T04171,C0530,P0042,3,29-12-2023,Wallet,15283.44,5094.48,4070.67,3071.43
T04172,C0907,P0050,4,03-07-2023,UPI,5622.68,1405.67,1035.94,1478.92
T04173,C0509,P0046,1,27-11-2023,Debit Card,3231.46,3231.46,2690.2,541.26
T04174,C0881,P0084,2,29-12-2024,Debit Card,8440.28,4220.14,3007.74,2424.8
T04175,C0958,P0013,3,12-07-2024,Credit Card,19615.68,6538.56,5665.59,2618.91
T04176,C0336,P0041,2,20-08-2023,NetBanking,9056.58,4528.29,3280.33,2495.92
T04177,C0275,P0049,3,14-11-2024,Debit Card,27260.64,9086.88,7354.39,5197.47
T04178,C0940,P0014,5,04-10-2023,Debit Card,33764.95,6752.99,5013.88,8695.55
T04179,C0856,P0100,5,28-08-2023,Credit Card,23241,4648.2,3354.04,6470.8
T04180,C0983,P0087,3,08-08-2024,NetBanking,29238.75,9746.25,8244.56,4505.07
T04181,C0933,P0054,4,20-08-2023,NetBanking,28432.32,7108.08,6247.76,3441.28
T04182,C0179,P0060,4,29-11-2024,Wallet,13008.12,3252.03,2488.02,3056.04
T04183,C0720,P0035,2,16-10-2023,NetBanking,14681.04,7340.52,6556.01,1569.02
T04184,C0306,P0060,2,17-08-2023,UPI,6504.06,3252.03,2488.02,1528.02
T04185,C0288,P0027,1,01-09-2023,NetBanking,7745.94,7745.94,5731.49,2014.45
T04186,C0350,P0082,1,19-03-2023,UPI,9731.18,9731.18,8024.91,1706.27
T04187,C0386,P0025,1,04-08-2023,NetBanking,995.5,995.5,787.65,207.85
T04188,C0075,P0025,2,02-09-2024,Debit Card,1991,995.5,787.65,415.7
T04189,C0169,P0069,4,23-10-2024,Wallet,32894.36,8223.59,5879.13,9377.84
T04190,C0685,P0067,2,03-07-2023,Credit Card,19197.56,9598.78,6989.69,5218.18
T04191,C0043,P0035,2,13-11-2024,Debit Card,14681.04,7340.52,6556.01,1569.02
T04192,C0295,P0065,2,24-03-2024,Debit Card,19290.54,9645.27,7293.63,4703.28
T04193,C0421,P0004,3,11-02-2023,Wallet,17061.78,5687.26,4662.03,3075.69
T04194,C0082,P0048,3,14-04-2023,Credit Card,7582.65,2527.55,2032.18,1486.11
T04195,C0715,P0029,1,19-05-2023,Credit Card,883.96,883.96,723.51,160.45
T04196,C0571,P0093,3,01-05-2024,Wallet,3778.56,1259.52,1073.31,558.63
T04197,C0410,P0056,4,11-07-2023,NetBanking,18885.76,4721.44,4175.52,2183.68
T04198,C0302,P0079,2,23-10-2023,NetBanking,14861.22,7430.61,5734.15,3392.92
T04199,C0117,P0046,5,15-09-2023,Credit Card,16157.3,3231.46,2690.2,2706.3
T04200,C0813,P0020,3,05-08-2023,Debit Card,8678.25,2892.75,2193.42,2097.99
T04201,C0700,P0096,3,18-04-2023,NetBanking,13137,4379,3497.77,2643.69
T04202,C0727,P0056,2,08-12-2023,UPI,9442.88,4721.44,4175.52,1091.84
T04203,C0069,P0066,4,05-10-2024,Debit Card,34470.12,8617.53,6967.61,6599.68
T04204,C0851,P0017,1,04-12-2024,Debit Card,1714.38,1714.38,1304.38,410
T04205,C0399,P0074,3,26-03-2023,Credit Card,7651.8,2550.6,2201.4,1047.6
T04206,C0574,P0095,2,08-07-2023,Wallet,11800.98,5900.49,5040.16,1720.66
T04207,C0120,P0017,3,22-07-2024,Credit Card,5143.14,1714.38,1304.38,1230
T04208,C0561,P0012,2,04-10-2024,Credit Card,6512.86,3256.43,2911.19,690.48
T04209,C0845,P0002,4,27-12-2023,NetBanking,27433.36,6858.34,6104.9,3013.76
T04210,C0777,P0094,5,26-12-2024,Wallet,1133.2,226.64,184.09,212.75
T04211,C0621,P0029,5,16-04-2024,Wallet,4419.8,883.96,723.51,802.25
T04212,C0260,P0096,2,28-07-2024,Credit Card,8758,4379,3497.77,1762.46
T04213,C0430,P0029,1,13-04-2024,NetBanking,883.96,883.96,723.51,160.45
T04214,C0602,P0081,1,19-03-2023,Credit Card,7331.62,7331.62,6397.72,933.9
T04215,C0831,P0086,3,20-10-2024,Debit Card,20671.08,6890.36,5271.38,4856.94
T04216,C0436,P0019,4,12-07-2024,NetBanking,3092.76,773.19,608.03,660.64
T04217,C0698,P0094,2,29-05-2024,Wallet,453.28,226.64,184.09,85.1
T04218,C0231,P0074,3,08-09-2023,Debit Card,7651.8,2550.6,2201.4,1047.6
T04219,C0745,P0022,1,25-09-2024,NetBanking,581.93,581.93,423.59,158.34
T04220,C0041,P0066,5,15-08-2024,Credit Card,43087.65,8617.53,6967.61,8249.6
T04221,C0919,P0092,4,28-11-2024,Credit Card,2155.36,538.84,454.05,339.16
T04222,C0185,P0083,5,04-10-2024,UPI,2224.75,444.95,340.91,520.2
T04223,C0472,P0093,3,09-04-2024,Wallet,3778.56,1259.52,1073.31,558.63
T04224,C0285,P0097,4,21-07-2024,NetBanking,7449.08,1862.27,1498.28,1455.96
T04225,C0863,P0065,3,22-10-2024,Debit Card,28935.81,9645.27,7293.63,7054.92
T04226,C0759,P0098,1,08-10-2023,Credit Card,5739.86,5739.86,4508.71,1231.15
T04227,C0565,P0051,1,18-12-2024,NetBanking,9836.59,9836.59,8793.09,1043.5
T04228,C0269,P0093,3,20-11-2024,Debit Card,3778.56,1259.52,1073.31,558.63
T04229,C0986,P0051,2,18-08-2024,Wallet,19673.18,9836.59,8793.09,2087
T04230,C0631,P0058,3,28-12-2024,Credit Card,24484.32,8161.44,6032.91,6385.59
T04231,C0105,P0006,4,16-09-2023,UPI,27505.52,6876.38,5028,7393.52
T04232,C0575,P0063,4,23-04-2024,NetBanking,39488.28,9872.07,8546.72,5301.4
T04233,C0172,P0021,3,14-08-2024,Debit Card,13397.52,4465.84,3672.58,2379.78
T04234,C0289,P0090,4,02-05-2023,Debit Card,24727.52,6181.88,4911.15,5082.92
T04235,C0150,P0015,4,10-08-2023,Wallet,13289.6,3322.4,2446.5,3503.6
T04236,C0385,P0077,1,15-08-2024,UPI,1679.13,1679.13,1434.4,244.73
T04237,C0161,P0017,5,17-01-2024,Wallet,8571.9,1714.38,1304.38,2050
T04238,C0543,P0097,4,02-02-2024,Credit Card,7449.08,1862.27,1498.28,1455.96
T04239,C0845,P0018,1,19-02-2024,Debit Card,1296.1,1296.1,1043.3,252.8
T04240,C0270,P0088,5,17-06-2024,NetBanking,24695.05,4939.01,4087.09,4259.6
T04241,C0505,P0017,3,27-03-2023,NetBanking,5143.14,1714.38,1304.38,1230
T04242,C0211,P0018,2,19-01-2023,Credit Card,2592.2,1296.1,1043.3,505.6
T04243,C0495,P0032,3,08-08-2023,NetBanking,18565.89,6188.63,4543.1,4936.59
T04244,C0366,P0073,4,21-05-2024,NetBanking,8818.76,2204.69,1545.72,2635.88
T04245,C0148,P0059,4,02-01-2024,NetBanking,25246.32,6311.58,4475.2,7345.52
T04246,C0315,P0060,2,20-03-2024,UPI,6504.06,3252.03,2488.02,1528.02
T04247,C0001,P0024,2,25-09-2023,Debit Card,9305.46,4652.73,3597.83,2109.8
T04248,C0370,P0067,4,03-09-2023,UPI,38395.12,9598.78,6989.69,10436.36
T04249,C0598,P0064,2,20-02-2023,Wallet,4555.36,2277.68,1756.89,1041.58
T04250,C0552,P0010,4,16-06-2023,UPI,6598.48,1649.62,1388.34,1045.12
T04251,C0797,P0088,2,12-11-2023,UPI,9878.02,4939.01,4087.09,1703.84
T04252,C0798,P0058,1,05-09-2024,Credit Card,8161.44,8161.44,6032.91,2128.53
T04253,C0025,P0006,5,26-01-2023,UPI,34381.9,6876.38,5028,9241.9
T04254,C0671,P0052,2,24-02-2024,Debit Card,2001.84,1000.92,855.81,290.22
T04255,C0880,P0094,4,30-03-2024,Debit Card,906.56,226.64,184.09,170.2
T04256,C0478,P0079,4,25-10-2024,Credit Card,29722.44,7430.61,5734.15,6785.84
T04257,C0151,P0071,5,29-06-2024,UPI,25847.85,5169.57,4417.13,3762.2
T04258,C0517,P0094,1,16-04-2023,Wallet,226.64,226.64,184.09,42.55
T04259,C0077,P0007,5,22-04-2023,NetBanking,33098.85,6619.77,4710.74,9545.15
T04260,C0221,P0038,5,08-07-2024,Debit Card,3788.35,757.67,545.17,1062.5
T04261,C0432,P0017,3,22-01-2024,Credit Card,5143.14,1714.38,1304.38,1230
T04262,C0809,P0074,2,08-06-2024,Wallet,5101.2,2550.6,2201.4,698.4
T04263,C0099,P0064,2,04-09-2023,UPI,4555.36,2277.68,1756.89,1041.58
T04264,C0496,P0051,4,01-11-2024,UPI,39346.36,9836.59,8793.09,4174
T04265,C0231,P0084,4,28-05-2023,Wallet,16880.56,4220.14,3007.74,4849.6
T04266,C0488,P0085,2,29-10-2024,Wallet,4677.48,2338.74,1782.58,1112.32
T04267,C0576,P0097,5,20-06-2023,Wallet,9311.35,1862.27,1498.28,1819.95
T04268,C0589,P0077,2,11-04-2024,NetBanking,3358.26,1679.13,1434.4,489.46
T04269,C0603,P0068,4,24-04-2024,NetBanking,21836.4,5459.1,4697.22,3047.52
T04270,C0691,P0011,1,19-03-2023,Credit Card,7395.54,7395.54,5207.32,2188.22
T04271,C0505,P0092,4,25-10-2023,Wallet,2155.36,538.84,454.05,339.16
T04272,C0282,P0058,4,31-03-2024,Wallet,32645.76,8161.44,6032.91,8514.12
T04273,C0716,P0015,5,12-06-2023,Wallet,16612,3322.4,2446.5,4379.5
T04274,C0500,P0011,1,24-08-2023,UPI,7395.54,7395.54,5207.32,2188.22
T04275,C0483,P0056,1,28-09-2024,Debit Card,4721.44,4721.44,4175.52,545.92
T04276,C0113,P0076,1,18-04-2024,Debit Card,3419.49,3419.49,2892.21,527.28
T04277,C0748,P0039,3,16-08-2024,Debit Card,15514.74,5171.58,4327.82,2531.28
T04278,C0081,P0086,2,30-01-2023,UPI,13780.72,6890.36,5271.38,3237.96
T04279,C0778,P0021,4,13-02-2024,Wallet,17863.36,4465.84,3672.58,3173.04
T04280,C0135,P0020,3,14-04-2023,Debit Card,8678.25,2892.75,2193.42,2097.99
T04281,C0585,P0050,4,01-03-2024,Credit Card,5622.68,1405.67,1035.94,1478.92
T04282,C0033,P0069,2,12-02-2024,UPI,16447.18,8223.59,5879.13,4688.92
T04283,C0968,P0087,1,08-07-2023,Debit Card,9746.25,9746.25,8244.56,1501.69
T04284,C0714,P0001,3,06-06-2024,UPI,2443.98,814.66,631.29,550.11
T04285,C0578,P0033,5,18-11-2023,NetBanking,35515.95,7103.19,5064.65,10192.7
T04286,C0883,P0003,5,30-03-2023,Debit Card,47052.75,9410.55,7965.08,7227.35
T04287,C0453,P0028,5,18-10-2024,Credit Card,17767.6,3553.52,2852.93,3502.95
T04288,C0647,P0039,3,10-10-2024,UPI,15514.74,5171.58,4327.82,2531.28
T04289,C0379,P0087,3,23-05-2023,Debit Card,29238.75,9746.25,8244.56,4505.07
T04290,C0552,P0039,3,06-11-2024,UPI,15514.74,5171.58,4327.82,2531.28
T04291,C0031,P0018,4,20-07-2023,Credit Card,5184.4,1296.1,1043.3,1011.2
T04292,C0639,P0092,3,31-01-2023,Credit Card,1616.52,538.84,454.05,254.37
T04293,C0033,P0073,1,23-05-2023,UPI,2204.69,2204.69,1545.72,658.97
T04294,C0279,P0031,4,18-02-2023,Debit Card,6108.48,1527.12,1254.54,1090.32
T04295,C0025,P0037,2,19-07-2023,UPI,10550.1,5275.05,4013.91,2522.28
T04296,C0737,P0021,2,17-12-2024,UPI,8931.68,4465.84,3672.58,1586.52
T04297,C0340,P0031,1,11-04-2024,UPI,1527.12,1527.12,1254.54,272.58
T04298,C0934,P0084,1,21-11-2023,Wallet,4220.14,4220.14,3007.74,1212.4
T04299,C0625,P0004,1,15-10-2024,Debit Card,5687.26,5687.26,4662.03,1025.23
T04300,C0637,P0029,5,30-09-2024,NetBanking,4419.8,883.96,723.51,802.25
T04301,C0714,P0068,1,11-11-2023,UPI,5459.1,5459.1,4697.22,761.88
T04302,C0317,P0027,2,17-11-2024,Credit Card,15491.88,7745.94,5731.49,4028.9
T04303,C0442,P0053,1,01-12-2024,Wallet,4575.73,4575.73,4062.79,512.94
T04304,C0579,P0001,2,18-06-2024,NetBanking,1629.32,814.66,631.29,366.74
T04305,C0554,P0038,4,22-04-2023,UPI,3030.68,757.67,545.17,850
T04306,C0679,P0071,5,31-07-2024,NetBanking,25847.85,5169.57,4417.13,3762.2
T04307,C0995,P0078,4,29-11-2024,Credit Card,11726.88,2931.72,2095.62,3344.4
T04308,C0138,P0011,4,28-04-2023,NetBanking,29582.16,7395.54,5207.32,8752.88
T04309,C0626,P0077,2,09-05-2023,Debit Card,3358.26,1679.13,1434.4,489.46
T04310,C0639,P0026,4,14-09-2023,UPI,38163.2,9540.8,8176.8,5456
T04311,C0680,P0046,1,20-05-2024,UPI,3231.46,3231.46,2690.2,541.26
T04312,C0170,P0082,4,16-04-2023,NetBanking,38924.72,9731.18,8024.91,6825.08
T04313,C0311,P0025,3,10-10-2023,Wallet,2986.5,995.5,787.65,623.55
T04314,C0119,P0071,5,14-10-2024,Debit Card,25847.85,5169.57,4417.13,3762.2
T04315,C0425,P0004,1,15-11-2023,Wallet,5687.26,5687.26,4662.03,1025.23
T04316,C0752,P0003,3,09-09-2023,Debit Card,28231.65,9410.55,7965.08,4336.41
T04317,C0517,P0019,3,27-05-2023,Wallet,2319.57,773.19,608.03,495.48
T04318,C0888,P0020,3,12-12-2023,NetBanking,8678.25,2892.75,2193.42,2097.99
T04319,C0350,P0046,4,07-04-2023,UPI,12925.84,3231.46,2690.2,2165.04
T04320,C0382,P0055,5,15-08-2023,NetBanking,40949.15,8189.83,6712.22,7388.05
T04321,C0701,P0097,2,15-04-2023,Wallet,3724.54,1862.27,1498.28,727.98
T04322,C0869,P0009,1,01-07-2024,NetBanking,1083.6,1083.6,888.79,194.81
T04323,C0509,P0041,2,13-08-2023,Wallet,9056.58,4528.29,3280.33,2495.92
T04324,C0786,P0002,2,05-08-2023,Debit Card,13716.68,6858.34,6104.9,1506.88
T04325,C0172,P0018,5,16-10-2024,NetBanking,6480.5,1296.1,1043.3,1264
T04326,C0589,P0044,5,03-09-2024,UPI,25393.55,5078.71,4478.73,2999.9
T04327,C0007,P0085,1,09-03-2023,NetBanking,2338.74,2338.74,1782.58,556.16
T04328,C0297,P0063,1,25-03-2023,Wallet,9872.07,9872.07,8546.72,1325.35
T04329,C0714,P0026,4,20-08-2024,UPI,38163.2,9540.8,8176.8,5456
T04330,C0711,P0038,2,11-10-2023,UPI,1515.34,757.67,545.17,425
T04331,C0260,P0071,1,10-03-2024,Credit Card,5169.57,5169.57,4417.13,752.44
T04332,C0429,P0015,2,13-10-2024,NetBanking,6644.8,3322.4,2446.5,1751.8
T04333,C0761,P0007,1,18-08-2024,NetBanking,6619.77,6619.77,4710.74,1909.03
T04334,C0477,P0088,1,07-04-2024,Credit Card,4939.01,4939.01,4087.09,851.92
T04335,C0292,P0002,2,03-05-2023,Wallet,13716.68,6858.34,6104.9,1506.88
T04336,C0565,P0016,3,29-05-2024,UPI,17288.34,5762.78,4245.33,4552.35
T04337,C0015,P0053,5,04-07-2023,Wallet,22878.65,4575.73,4062.79,2564.7
T04338,C0277,P0013,4,23-09-2023,NetBanking,26154.24,6538.56,5665.59,3491.88
T04339,C0450,P0046,3,01-02-2024,UPI,9694.38,3231.46,2690.2,1623.78
T04340,C0931,P0059,2,26-05-2024,Debit Card,12623.16,6311.58,4475.2,3672.76
T04341,C0484,P0067,3,21-02-2024,NetBanking,28796.34,9598.78,6989.69,7827.27
T04342,C0969,P0070,2,24-10-2023,Wallet,3326.36,1663.18,1492.5,341.36
T04343,C0574,P0085,2,25-05-2024,Debit Card,4677.48,2338.74,1782.58,1112.32
T04344,C0489,P0008,4,02-03-2024,UPI,29909.56,7477.39,6529.52,3791.48
T04345,C0888,P0090,4,05-05-2023,Debit Card,24727.52,6181.88,4911.15,5082.92
T04346,C0323,P0094,5,30-08-2023,Debit Card,1133.2,226.64,184.09,212.75
T04347,C0687,P0037,5,27-09-2024,UPI,26375.25,5275.05,4013.91,6305.7
T04348,C0576,P0061,2,20-12-2024,Wallet,8920.32,4460.16,3468.82,1982.68
T04349,C0391,P0037,5,28-03-2024,Wallet,26375.25,5275.05,4013.91,6305.7
T04350,C0828,P0021,3,03-06-2024,Debit Card,13397.52,4465.84,3672.58,2379.78
T04351,C0644,P0090,1,05-05-2024,Debit Card,6181.88,6181.88,4911.15,1270.73
T04352,C0015,P0045,5,22-06-2024,UPI,8758.75,1751.75,1316.89,2174.3
T04353,C0839,P0012,5,27-10-2023,NetBanking,16282.15,3256.43,2911.19,1726.2
T04354,C0571,P0014,2,27-06-2023,Credit Card,13505.98,6752.99,5013.88,3478.22
T04355,C0449,P0079,2,14-02-2023,NetBanking,14861.22,7430.61,5734.15,3392.92
T04356,C0946,P0006,2,27-06-2023,UPI,13752.76,6876.38,5028,3696.76
T04357,C0056,P0056,2,20-08-2023,Debit Card,9442.88,4721.44,4175.52,1091.84
T04358,C0239,P0067,2,08-03-2024,NetBanking,19197.56,9598.78,6989.69,5218.18
T04359,C0330,P0041,3,29-12-2023,Credit Card,13584.87,4528.29,3280.33,3743.88
T04360,C0218,P0087,1,14-04-2023,UPI,9746.25,9746.25,8244.56,1501.69
T04361,C0712,P0057,4,01-09-2023,Credit Card,13679.04,3419.76,2454.36,3861.6
T04362,C0134,P0057,3,30-01-2023,Wallet,10259.28,3419.76,2454.36,2896.2
T04363,C0530,P0067,5,02-06-2024,Wallet,47993.9,9598.78,6989.69,13045.45
T04364,C0042,P0087,5,19-06-2024,NetBanking,48731.25,9746.25,8244.56,7508.45
T04365,C0775,P0021,4,14-11-2023,Credit Card,17863.36,4465.84,3672.58,3173.04
T04366,C0290,P0014,4,04-05-2024,UPI,27011.96,6752.99,5013.88,6956.44
T04367,C0357,P0082,1,06-08-2024,Credit Card,9731.18,9731.18,8024.91,1706.27
T04368,C0687,P0025,1,19-03-2024,NetBanking,995.5,995.5,787.65,207.85
T04369,C0560,P0018,4,05-01-2023,UPI,5184.4,1296.1,1043.3,1011.2
T04370,C0496,P0002,1,03-06-2024,UPI,6858.34,6858.34,6104.9,753.44
T04371,C0775,P0011,3,07-07-2024,Wallet,22186.62,7395.54,5207.32,6564.66
T04372,C0667,P0065,4,28-07-2023,UPI,38581.08,9645.27,7293.63,9406.56
T04373,C0852,P0061,4,30-12-2023,UPI,17840.64,4460.16,3468.82,3965.36
T04374,C0570,P0012,3,15-11-2023,NetBanking,9769.29,3256.43,2911.19,1035.72
T04375,C0262,P0009,5,23-02-2023,UPI,5418,1083.6,888.79,974.05
T04376,C0072,P0039,5,19-12-2024,Wallet,25857.9,5171.58,4327.82,4218.8
T04377,C0025,P0078,3,08-02-2023,Debit Card,8795.16,2931.72,2095.62,2508.3
T04378,C0397,P0017,5,08-09-2024,Credit Card,8571.9,1714.38,1304.38,2050
T04379,C0986,P0059,2,02-12-2023,Wallet,12623.16,6311.58,4475.2,3672.76
T04380,C0245,P0074,3,18-03-2023,Wallet,7651.8,2550.6,2201.4,1047.6
T04381,C0594,P0039,5,15-09-2024,UPI,25857.9,5171.58,4327.82,4218.8
T04382,C0762,P0062,4,06-05-2024,NetBanking,18602.12,4650.53,3507.75,4571.12
T04383,C0307,P0013,3,01-04-2024,NetBanking,19615.68,6538.56,5665.59,2618.91
T04384,C0298,P0020,1,07-03-2023,Debit Card,2892.75,2892.75,2193.42,699.33
T04385,C0053,P0099,4,05-03-2023,Wallet,1089.8,272.45,192.1,321.4
T04386,C0673,P0082,4,22-02-2024,UPI,38924.72,9731.18,8024.91,6825.08
T04387,C0557,P0013,1,11-11-2024,Wallet,6538.56,6538.56,5665.59,872.97
T04388,C0923,P0034,4,29-02-2024,Debit Card,2118.48,529.62,471.24,233.52
T04389,C0656,P0081,5,27-05-2024,NetBanking,36658.1,7331.62,6397.72,4669.5
T04390,C0156,P0043,1,16-09-2023,Debit Card,946.3,946.3,668.92,277.38
T04391,C0903,P0013,5,01-02-2023,UPI,32692.8,6538.56,5665.59,4364.85
T04392,C0755,P0093,4,27-01-2024,UPI,5038.08,1259.52,1073.31,744.84
T04393,C0340,P0052,3,09-07-2024,Credit Card,3002.76,1000.92,855.81,435.33
T04394,C0691,P0029,4,12-10-2023,NetBanking,3535.84,883.96,723.51,641.8
T04395,C0574,P0090,5,24-09-2023,NetBanking,30909.4,6181.88,4911.15,6353.65
T04396,C0160,P0011,4,10-12-2023,Wallet,29582.16,7395.54,5207.32,8752.88
T04397,C0765,P0039,2,23-10-2023,NetBanking,10343.16,5171.58,4327.82,1687.52
T04398,C0328,P0002,1,08-05-2024,Debit Card,6858.34,6858.34,6104.9,753.44
T04399,C0996,P0068,3,18-03-2024,UPI,16377.3,5459.1,4697.22,2285.64
T04400,C0764,P0014,2,12-02-2023,Debit Card,13505.98,6752.99,5013.88,3478.22
T04401,C0456,P0065,5,27-06-2023,Wallet,48226.35,9645.27,7293.63,11758.2
T04402,C0277,P0007,4,03-03-2023,NetBanking,26479.08,6619.77,4710.74,7636.12
T04403,C0130,P0059,3,06-02-2024,Wallet,18934.74,6311.58,4475.2,5509.14
T04404,C0218,P0032,1,06-12-2024,Credit Card,6188.63,6188.63,4543.1,1645.53
T04405,C0302,P0042,1,07-07-2024,Credit Card,5094.48,5094.48,4070.67,1023.81
T04406,C0225,P0087,3,22-12-2023,UPI,29238.75,9746.25,8244.56,4505.07
T04407,C0303,P0042,1,08-10-2023,NetBanking,5094.48,5094.48,4070.67,1023.81
T04408,C0519,P0087,4,22-05-2024,Credit Card,38985,9746.25,8244.56,6006.76
T04409,C0831,P0080,1,29-03-2023,NetBanking,6951.99,6951.99,5027.5,1924.49
T04410,C0214,P0073,5,27-06-2023,UPI,11023.45,2204.69,1545.72,3294.85
T04411,C0982,P0075,4,15-03-2023,Debit Card,30593.08,7648.27,6435.04,4852.92
T04412,C0131,P0014,1,16-12-2023,Credit Card,6752.99,6752.99,5013.88,1739.11
T04413,C0919,P0024,4,09-04-2024,Wallet,18610.92,4652.73,3597.83,4219.6
T04414,C0115,P0071,1,19-08-2023,UPI,5169.57,5169.57,4417.13,752.44
T04415,C0259,P0029,1,17-05-2024,Credit Card,883.96,883.96,723.51,160.45
T04416,C0899,P0042,3,15-09-2023,Credit Card,15283.44,5094.48,4070.67,3071.43
T04417,C0323,P0064,2,30-08-2023,UPI,4555.36,2277.68,1756.89,1041.58
T04418,C0328,P0030,2,20-06-2023,Credit Card,3230.8,1615.4,1145.79,939.22
T04419,C0292,P0019,5,16-09-2023,Debit Card,3865.95,773.19,608.03,825.8
T04420,C0920,P0097,1,28-07-2024,Debit Card,1862.27,1862.27,1498.28,363.99
T04421,C0178,P0072,1,28-10-2024,Credit Card,8288.86,8288.86,6131.63,2157.23
T04422,C0600,P0083,2,01-02-2023,UPI,889.9,444.95,340.91,208.08
T04423,C0807,P0005,3,27-10-2023,UPI,23407.92,7802.64,5705.32,6291.96
T04424,C0210,P0072,5,29-01-2023,NetBanking,41444.3,8288.86,6131.63,10786.15
T04425,C0659,P0059,3,04-12-2024,UPI,18934.74,6311.58,4475.2,5509.14
T04426,C0232,P0082,1,14-08-2024,Credit Card,9731.18,9731.18,8024.91,1706.27
T04427,C0790,P0065,4,01-07-2024,UPI,38581.08,9645.27,7293.63,9406.56
T04428,C0125,P0028,3,06-10-2023,NetBanking,10660.56,3553.52,2852.93,2101.77
T04429,C0305,P0043,1,29-01-2024,NetBanking,946.3,946.3,668.92,277.38
T04430,C0446,P0011,4,02-05-2024,Credit Card,29582.16,7395.54,5207.32,8752.88
T04431,C0627,P0061,2,24-08-2024,Debit Card,8920.32,4460.16,3468.82,1982.68
T04432,C0918,P0033,5,31-07-2023,NetBanking,35515.95,7103.19,5064.65,10192.7
T04433,C0405,P0020,4,04-02-2024,Debit Card,11571,2892.75,2193.42,2797.32
T04434,C0645,P0057,2,12-03-2023,Debit Card,6839.52,3419.76,2454.36,1930.8
T04435,C0249,P0060,5,26-04-2024,Wallet,16260.15,3252.03,2488.02,3820.05
T04436,C0201,P0060,3,10-01-2023,Debit Card,9756.09,3252.03,2488.02,2292.03
T04437,C0822,P0091,2,14-01-2024,Debit Card,6615.2,3307.6,2394.43,1826.34
T04438,C0196,P0079,5,18-05-2024,Wallet,37153.05,7430.61,5734.15,8482.3
T04439,C0940,P0081,5,07-11-2024,UPI,36658.1,7331.62,6397.72,4669.5
T04440,C0743,P0047,3,21-08-2024,Credit Card,6075.78,2025.26,1543.94,1443.96
T04441,C0888,P0017,4,07-07-2023,UPI,6857.52,1714.38,1304.38,1640
T04442,C0306,P0019,4,11-12-2023,Wallet,3092.76,773.19,608.03,660.64
T04443,C0167,P0069,5,11-10-2024,NetBanking,41117.95,8223.59,5879.13,11722.3
T04444,C0270,P0074,5,25-11-2023,Debit Card,12753,2550.6,2201.4,1746
T04445,C0535,P0064,1,30-04-2023,UPI,2277.68,2277.68,1756.89,520.79
T04446,C0966,P0071,4,02-07-2024,Credit Card,20678.28,5169.57,4417.13,3009.76
T04447,C0750,P0031,3,30-08-2023,Credit Card,4581.36,1527.12,1254.54,817.74
T04448,C0435,P0009,1,22-09-2023,Credit Card,1083.6,1083.6,888.79,194.81
T04449,C0113,P0017,3,22-03-2023,NetBanking,5143.14,1714.38,1304.38,1230
T04450,C0465,P0017,5,03-11-2023,NetBanking,8571.9,1714.38,1304.38,2050
T04451,C0285,P0033,5,23-03-2023,Credit Card,35515.95,7103.19,5064.65,10192.7
T04452,C0355,P0040,2,12-02-2024,UPI,11615.22,5807.61,4576.57,2462.08
T04453,C0459,P0002,3,02-03-2024,Debit Card,20575.02,6858.34,6104.9,2260.32
T04454,C0560,P0076,4,10-02-2024,Debit Card,13677.96,3419.49,2892.21,2109.12
T04455,C0669,P0026,5,16-03-2023,NetBanking,47704,9540.8,8176.8,6820
T04456,C0960,P0016,1,27-11-2024,NetBanking,5762.78,5762.78,4245.33,1517.45
T04457,C0945,P0016,4,06-09-2023,UPI,23051.12,5762.78,4245.33,6069.8
T04458,C0387,P0009,5,27-10-2023,NetBanking,5418,1083.6,888.79,974.05
T04459,C0162,P0020,4,08-04-2023,UPI,11571,2892.75,2193.42,2797.32
